Date,Type,Name,Distance,Latitude,Longitude
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0904,13.1687
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0905,13.1674
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0908,13.167
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0911,13.1663
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.091,13.1654
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.091,13.1645
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0909,13.1642
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0903,13.1637
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0906,13.1639
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0908,13.1644
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.091,13.165
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0912,13.1658
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0919,13.1652
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0923,13.1651
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0926,13.1645
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0929,13.1641
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0933,13.1636
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0938,13.1632
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0944,13.1631
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.095,13.1628
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0957,13.1625
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0964,13.1623
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0973,13.1618
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0983,13.1606
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.0995,13.1601
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.1004,13.1603
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.1012,13.161
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.1016,13.1619
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.1029,13.1627
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.1034,13.1636
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.1043,13.1644
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.1051,13.1649
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.1059,13.1662
2023-07-08,Hike,Hohe Tauern Day 4: Reedsee & Palfnersee,16.03,47.1066,13.1661
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.158,14.7435
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1599,14.7445
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1621,14.7451
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1641,14.746
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1659,14.7411
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1687,14.738
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.172,14.7353
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1738,14.7327
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1749,14.7287
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1739,14.7246
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1728,14.7232
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1732,14.7228
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1744,14.723
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1759,14.7277
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.178,14.7321
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.181,14.7341
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1838,14.7309
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1862,14.7301
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1892,14.7289
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1923,14.7277
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1958,14.7263
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.196,14.7225
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1954,14.7159
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1948,14.7093
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1944,14.7047
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1939,14.6998
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1937,14.6951
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1942,14.6921
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1957,14.6886
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1962,14.6853
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1987,14.6832
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.198,14.6803
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1978,14.6781
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1965,14.6768
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1945,14.6765
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1921,14.6738
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1904,14.6701
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1903,14.6681
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1882,14.6657
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1868,14.6689
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1868,14.6694
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1856,14.6724
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1838,14.6779
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1818,14.6822
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1801,14.6872
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1794,14.6917
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1781,14.6957
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1758,14.699
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1736,14.7022
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1724,14.7058
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1721,14.7088
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.172,14.7138
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1718,14.7192
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1736,14.7239
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1749,14.729
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1734,14.7334
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1712,14.7363
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1681,14.7383
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1657,14.7414
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1647,14.7445
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1634,14.7454
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1604,14.7438
2023-07-12,Ride,Another Blitz Ride with Marty 😂,20.92,50.1582,14.7428
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1932,15.0448
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1905,15.0441
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1875,15.044
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.185,15.0446
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1863,15.0488
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1834,15.0548
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1803,15.0594
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1797,15.0651
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1794,15.0717
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1767,15.0756
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1735,15.0766
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1698,15.0782
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1678,15.0832
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1665,15.0894
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1625,15.094
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1605,15.0999
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1587,15.1046
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.155,15.107
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1508,15.107
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1475,15.1077
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1452,15.1106
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.143,15.1151
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1412,15.12
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1405,15.1227
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1417,15.1173
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.142,15.1167
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1408,15.1169
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1382,15.1205
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1382,15.1205
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1405,15.1173
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1418,15.1165
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1449,15.1112
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1489,15.1072
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.154,15.1071
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1576,15.1058
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1603,15.1008
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1621,15.0946
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1659,15.0903
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1677,15.0844
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1695,15.0785
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1733,15.0766
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1763,15.0758
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1794,15.0715
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1795,15.0631
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1821,15.0563
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.185,15.0518
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1865,15.047
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1882,15.0452
2023-07-15,Ride,Beachin' with Leni 🤪,20.95,50.1917,15.0441
2023-07-21,Ride,Quick Quickie,16.59,50.1573,14.7466
2023-07-21,Ride,Quick Quickie,16.59,50.1604,14.7506
2023-07-21,Ride,Quick Quickie,16.59,50.1649,14.7511
2023-07-21,Ride,Quick Quickie,16.59,50.1684,14.7566
2023-07-21,Ride,Quick Quickie,16.59,50.1717,14.7632
2023-07-21,Ride,Quick Quickie,16.59,50.172,14.7696
2023-07-21,Ride,Quick Quickie,16.59,50.1749,14.7711
2023-07-21,Ride,Quick Quickie,16.59,50.18,14.7722
2023-07-21,Ride,Quick Quickie,16.59,50.1834,14.7748
2023-07-21,Ride,Quick Quickie,16.59,50.1886,14.7784
2023-07-21,Ride,Quick Quickie,16.59,50.1939,14.7768
2023-07-21,Ride,Quick Quickie,16.59,50.1983,14.7708
2023-07-21,Ride,Quick Quickie,16.59,50.2031,14.7682
2023-07-21,Ride,Quick Quickie,16.59,50.2016,14.7616
2023-07-21,Ride,Quick Quickie,16.59,50.1968,14.7557
2023-07-21,Ride,Quick Quickie,16.59,50.1924,14.7526
2023-07-21,Ride,Quick Quickie,16.59,50.1889,14.7505
2023-07-21,Ride,Quick Quickie,16.59,50.1879,14.7458
2023-07-21,Ride,Quick Quickie,16.59,50.1845,14.7398
2023-07-21,Ride,Quick Quickie,16.59,50.1802,14.7345
2023-07-21,Ride,Quick Quickie,16.59,50.1759,14.7285
2023-07-21,Ride,Quick Quickie,16.59,50.1738,14.7221
2023-07-21,Ride,Quick Quickie,16.59,50.1723,14.7271
2023-07-21,Ride,Quick Quickie,16.59,50.174,14.731
2023-07-21,Ride,Quick Quickie,16.59,50.1704,14.7372
2023-07-21,Ride,Quick Quickie,16.59,50.1656,14.7415
2023-07-21,Ride,Quick Quickie,16.59,50.1623,14.7439
2023-07-21,Ride,Quick Quickie,16.59,50.1572,14.7446
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7313,15.2551
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7305,15.255
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7304,15.2551
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7302,15.2543
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7301,15.2529
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7298,15.2515
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7295,15.2503
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7294,15.2503
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7287,15.2502
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.728,15.2497
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7276,15.2495
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7271,15.2499
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7268,15.25
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7262,15.2504
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7253,15.2508
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7252,15.251
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7246,15.2512
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7239,15.2512
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.723,15.2508
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7223,15.2499
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7212,15.2488
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7205,15.2481
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.72,15.2475
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7198,15.2469
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7196,15.2464
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7195,15.246
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7191,15.2452
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7187,15.2437
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7185,15.2428
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7185,15.2427
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7185,15.2413
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7182,15.241
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7177,15.2403
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7171,15.2396
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7165,15.2397
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7165,15.2396
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7161,15.2395
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7154,15.2388
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7149,15.2385
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7144,15.2381
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.714,15.2377
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7139,15.2377
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7136,15.2375
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7133,15.2368
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7129,15.2362
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7125,15.2363
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7116,15.2364
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7116,15.235
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7116,15.234
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7116,15.2334
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7117,15.2332
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7117,15.2332
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7117,15.2332
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7117,15.2332
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7116,15.2332
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7117,15.233
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7117,15.233
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7116,15.2331
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7113,15.2323
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7112,15.2322
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7113,15.2321
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7113,15.2321
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7113,15.2321
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7112,15.2321
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7112,15.2321
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7112,15.2315
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7111,15.23
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7111,15.2293
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7112,15.229
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7115,15.2278
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7117,15.2267
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.712,15.2257
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7123,15.2248
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7125,15.224
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7128,15.2226
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7134,15.2211
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7139,15.2197
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7143,15.2178
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7142,15.2166
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7141,15.2154
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7143,15.2148
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7147,15.2138
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7151,15.2123
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7157,15.2111
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7164,15.2104
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7171,15.2094
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7169,15.2082
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7169,15.207
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7173,15.2062
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7175,15.2055
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7179,15.204
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.718,15.2027
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.718,15.2023
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.718,15.2023
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7182,15.2012
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7181,15.2003
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7181,15.2001
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7181,15.2001
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7181,15.1999
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.718,15.1987
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.718,15.1977
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.718,15.1965
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7174,15.1957
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7174,15.1952
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7181,15.1942
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7187,15.1931
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7195,15.1922
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7203,15.1911
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7212,15.1904
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7222,15.1899
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7228,15.1901
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7228,15.1916
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.723,15.1931
2023-07-22,Hike,Blueberries with Kiddos ,8.40,50.7232,15.1942
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7383,15.0108
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7394,15.0094
2023-07-23,Hike,Hamr Lake Hike,32.14,50.74,15.0077
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7412,15.0065
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7407,15.0052
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7401,15.0038
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7402,15.0023
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7407,15.0009
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7412,14.9991
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7414,14.9972
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7412,14.9953
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7415,14.9931
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7421,14.9908
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7427,14.9891
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7428,14.9888
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7426,14.9863
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7429,14.9839
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7431,14.9819
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7437,14.9801
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7438,14.9788
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7427,14.9774
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7411,14.977
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7397,14.9763
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7385,14.9759
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7375,14.9759
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7373,14.9769
2023-07-23,Hike,Hamr Lake Hike,32.14,50.737,14.9783
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7368,14.9795
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7361,14.9802
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7355,14.9807
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7342,14.979
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7332,14.9769
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7323,14.9748
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7313,14.9739
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7307,14.9731
2023-07-23,Hike,Hamr Lake Hike,32.14,50.731,14.9739
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7321,14.9732
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7334,14.9724
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7346,14.9725
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7342,14.9709
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7335,14.9696
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7328,14.9685
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7317,14.9674
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7309,14.9662
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7298,14.9661
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7287,14.9668
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7275,14.9662
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7282,14.9649
2023-07-23,Hike,Hamr Lake Hike,32.14,50.728,14.9633
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7272,14.9615
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7268,14.9595
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7261,14.9572
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7255,14.9548
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7244,14.9539
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7228,14.9537
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7216,14.9536
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7208,14.9517
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7198,14.95
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7183,14.9494
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7169,14.9491
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7156,14.9486
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7145,14.9473
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7129,14.9467
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7117,14.9464
2023-07-23,Hike,Hamr Lake Hike,32.14,50.71,14.9459
2023-07-23,Hike,Hamr Lake Hike,32.14,50.709,14.945
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7081,14.9452
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7067,14.9441
2023-07-23,Hike,Hamr Lake Hike,32.14,50.7053,14.943
